Post_ID,Post_Type,Date,Likes,Shares,Comments,Views,Engagement_Score,User_ID,Platform,Tags
P04279,Video,2023-08-04,1040,953,63,45292,720.8,U00853,Twitter,"#guide,#announcement,#cosplay"
P04280,Video,2023-01-21,1029,1127,145,90978,793.2,U00650,Twitter,"#event,#guide"
P04281,Text,2023-09-19,2443,539,1795,87141,1677.4,U00822,YouTube,"#guide,#event"
P04282,Video,2023-03-20,951,509,2465,72838,1272.6,U00865,YouTube,"#event,#guide"
P04283,Text,2024-03-10,969,934,917,34125,942.9,U00275,YouTube,#event
P04284,Image,2024-04-04,3980,823,2204,61890,2500.1,U00963,Facebook,"#event,#cosplay"
P04285,Image,2024-02-14,3774,1699,333,49407,2119.2,U00636,Facebook,"#event,#stream,#announcement"
P04286,Image,2023-07-06,2060,787,2546,1278,1823.9,U00869,Twitter,"#guide,#fanart,#stream"
P04287,Video,2023-12-07,4117,1256,1395,1337,2442.1,U00085,Twitter,"#announcement,#event"
P04288,Text,2023-02-17,4402,413,2617,3400,2669.8,U00792,YouTube,"#cosplay,#update,#fanart"
P04289,Text,2023-03-01,239,1393,876,16688,776.3,U00678,YouTube,"#event,#fanart"
P04290,Video,2023-05-12,2106,1586,1867,58040,1878.3,U00245,Instagram,"#guide,#update,#stream"
P04291,Video,2023-08-05,4166,1987,2121,14172,2898.8,U00516,Instagram,"#announcement,#cosplay"
P04292,Video,2024-02-07,404,1759,1658,85045,1186.7,U00989,Instagram,"#cosplay,#guide"
P04293,Text,2023-05-23,2979,1078,2500,47478,2265.0,U00897,Instagram,#fanart
P04294,Image,2024-03-02,1777,534,1117,39948,1206.1,U00001,Twitter,"#cosplay,#stream,#update"
P04295,Image,2023-07-31,4745,889,721,76525,2381.0,U00856,Facebook,"#fanart,#update"
P04296,Text,2024-04-22,4881,619,1209,61844,2500.8,U00721,Instagram,"#cosplay,#fanart"
P04297,Video,2023-10-19,381,164,2660,78084,999.6,U00900,YouTube,"#cosplay,#fanart,#event"
P04298,Text,2023-05-18,2100,54,1135,81587,1196.7,U00319,Facebook,"#fanart,#cosplay,#update"
P04299,Image,2023-07-04,2261,1774,260,21403,1514.6,U00708,Instagram,"#event,#guide"
P04300,Image,2024-01-14,143,178,2828,84758,959.0,U00568,Instagram,"#event,#fanart"
P04301,Text,2023-01-07,3002,1469,1407,93272,2063.6,U00924,Facebook,#update
P04302,Image,2023-08-08,3048,923,2766,75638,2325.9,U00943,Twitter,"#fanart,#update,#cosplay"
P04303,Text,2023-04-30,478,1168,379,37407,655.3,U00857,YouTube,"#fanart,#stream"
P04304,Image,2024-04-22,1463,1059,1035,99477,1213.4,U00612,Twitter,"#stream,#cosplay"
P04305,Video,2023-03-11,379,904,330,33477,521.8,U00552,Twitter,"#cosplay,#guide"
P04306,Text,2023-05-28,3430,1761,2800,16551,2740.3,U00851,Facebook,"#update,#cosplay"
P04307,Text,2023-10-05,4687,1226,291,3926,2329.9,U00310,Instagram,#stream
P04308,Image,2024-03-18,4375,1587,2633,1830,3016.0,U00987,YouTube,#announcement
P04309,Video,2023-01-02,2934,1730,1855,6663,2249.1,U00902,Facebook,#stream
P04310,Text,2023-11-27,3714,1166,1215,71414,2199.9,U00114,YouTube,"#update,#guide,#fanart"
P04311,Image,2023-10-11,1064,338,968,59020,817.4,U00359,Instagram,#announcement
P04312,Image,2023-06-22,2584,94,1519,42508,1517.5,U00844,Facebook,#cosplay
P04313,Text,2024-02-16,4223,1579,52,17850,2178.5,U00947,Facebook,"#guide,#update,#announcement"
P04314,Video,2023-07-03,4278,686,422,50605,2043.6,U00537,Instagram,"#event,#announcement"
P04315,Image,2023-09-15,1335,567,17,51168,709.2,U00935,Facebook,"#update,#fanart"
P04316,Image,2023-12-08,4825,791,278,70963,2250.7,U00105,Twitter,"#event,#guide"
P04317,Text,2023-09-04,3627,668,648,70357,1845.6,U00369,YouTube,#cosplay
P04318,Text,2023-04-12,191,447,2037,5611,821.6,U00296,YouTube,#update
P04319,Video,2023-12-21,4989,193,2577,52029,2826.6,U00484,Twitter,"#stream,#guide,#event"
P04320,Text,2023-11-10,2707,839,2449,49461,2069.2,U00905,Instagram,"#announcement,#update,#stream"
P04321,Video,2023-10-17,2509,1596,1619,78723,1968.1,U00595,Facebook,#fanart
P04322,Text,2024-02-26,2547,380,1861,10379,1691.1,U00842,Facebook,#event
P04323,Text,2023-04-04,2435,1271,361,42486,1463.6,U00972,Instagram,"#guide,#fanart,#cosplay"
P04324,Text,2023-03-21,1318,1567,1123,70172,1334.2,U00271,Twitter,"#update,#guide"
P04325,Image,2023-12-25,1063,1190,979,31298,1075.9,U00610,Facebook,#fanart
P04326,Text,2023-02-18,1638,1023,1343,55343,1365.0,U00007,YouTube,#event
P04327,Video,2024-02-05,4516,557,767,66605,2203.6,U00668,Instagram,"#stream,#announcement"
P04328,Image,2024-01-22,1977,1264,2434,56330,1900.2,U00009,Facebook,#event
P04329,Video,2023-06-09,2819,803,2685,97400,2174.0,U00715,Twitter,#cosplay
P04330,Video,2023-06-07,922,318,1642,29102,956.8,U00657,Twitter,"#guide,#cosplay,#stream"
P04331,Video,2024-04-28,2800,1110,2491,59282,2200.3,U00036,Twitter,"#guide,#announcement"
P04332,Image,2023-06-18,1866,1066,1341,87908,1468.5,U00123,Facebook,"#guide,#announcement"
P04333,Text,2023-12-01,2586,603,2869,83156,2076.0,U00662,YouTube,#guide
P04334,Video,2023-06-15,1834,1952,2507,46748,2071.3,U00127,Twitter,#announcement
P04335,Image,2023-11-11,2973,1976,1939,32893,2363.7,U00056,Facebook,"#cosplay,#guide,#fanart"
P04336,Text,2023-10-20,588,1215,1519,51880,1055.4,U00768,Instagram,#update
P04337,Text,2023-04-09,3109,321,2727,44663,2158.0,U00174,Facebook,"#cosplay,#guide,#event"
P04338,Image,2024-01-31,1685,1525,1693,32860,1639.4,U00816,Twitter,#announcement
P04339,Video,2023-12-06,3813,1051,1836,35260,2391.3,U00712,Twitter,"#fanart,#update"
P04340,Video,2023-08-02,2365,1296,2602,22495,2115.4,U00660,YouTube,#event
P04341,Text,2023-02-12,1292,230,2222,95567,1252.4,U00842,YouTube,"#stream,#announcement,#guide"
P04342,Video,2023-05-18,3238,632,166,47971,1534.6,U00274,YouTube,#event
P04343,Video,2023-05-06,776,1791,1915,36136,1422.2,U00901,Instagram,#guide
P04344,Text,2024-05-06,1708,811,1734,70197,1446.7,U00759,YouTube,"#event,#fanart"
P04345,Text,2023-02-02,4623,1935,127,39006,2467.8,U00593,Instagram,"#guide,#fanart,#announcement"
P04346,Image,2023-10-18,2805,450,2272,17652,1938.6,U00226,Twitter,"#cosplay,#guide,#event"
P04347,Video,2023-07-31,3046,749,699,90298,1652.8,U00172,YouTube,#cosplay
P04348,Text,2024-02-19,3632,1945,607,52295,2218.4,U00369,Facebook,#announcement
P04349,Text,2023-09-20,508,499,2449,42395,1087.6,U00589,Instagram,#guide
P04350,Image,2023-02-08,2106,1648,2035,64882,1947.3,U00680,Facebook,"#stream,#announcement"
P04351,Video,2023-06-25,3564,150,1395,52954,1889.1,U00273,Facebook,"#event,#fanart,#announcement"
P04352,Text,2023-05-21,2056,516,438,43438,1108.6,U00503,Facebook,"#event,#fanart,#stream"
P04353,Text,2024-02-28,1128,30,1154,69995,806.4,U00032,Facebook,"#update,#fanart,#stream"
P04354,Image,2023-08-26,2872,924,662,57644,1624.6,U00689,Instagram,"#cosplay,#update"
P04355,Text,2023-06-23,4596,738,1043,74629,2372.7,U00597,YouTube,#event
P04356,Image,2023-01-14,3996,1354,489,98242,2151.3,U00855,Twitter,"#cosplay,#fanart"
P04357,Image,2023-04-12,3345,1507,1263,70398,2169.0,U00494,YouTube,"#event,#fanart,#announcement"
P04358,Video,2024-03-01,2220,457,1753,65522,1551.0,U00429,Instagram,"#fanart,#event"
P04359,Text,2023-11-19,4232,1627,430,34862,2309.9,U00623,Twitter,#cosplay
P04360,Video,2023-04-09,2621,1020,2666,91544,2154.2,U00494,Twitter,"#event,#fanart,#guide"
P04361,Video,2023-06-02,3866,592,335,79602,1824.5,U00069,YouTube,#announcement
P04362,Text,2024-05-15,3604,376,463,11131,1693.3,U00883,YouTube,"#fanart,#stream,#guide"
P04363,Image,2024-02-21,2164,431,586,19999,1170.7,U00707,Facebook,#event
P04364,Text,2023-04-26,2701,359,1784,23225,1723.3,U00717,Facebook,#fanart
P04365,Image,2023-10-28,235,95,1823,61562,669.4,U00301,YouTube,#cosplay
P04366,Image,2023-05-04,4609,671,1492,95257,2492.5,U00668,Twitter,"#guide,#stream"
P04367,Text,2023-12-04,4990,66,2904,877,2887.0,U00904,Facebook,"#update,#cosplay,#event"
P04368,Video,2023-04-17,4382,1991,79,72565,2373.8,U00608,Facebook,#cosplay
P04369,Video,2024-05-14,2903,298,1844,31401,1803.8,U00468,Facebook,"#stream,#guide,#fanart"
P04370,Video,2023-02-08,3589,1666,216,44667,2000.2,U00915,Facebook,"#stream,#announcement,#cosplay"
P04371,Text,2023-02-17,753,129,1234,45513,710.1,U00824,Facebook,#guide
P04372,Video,2023-02-28,1336,777,43,89029,780.4,U00031,Instagram,#cosplay
P04373,Text,2023-09-24,4866,735,1538,81952,2628.3,U00234,Instagram,#announcement
P04374,Video,2023-05-04,3202,1316,265,47342,1755.1,U00518,Facebook,"#fanart,#announcement"
P04375,Text,2023-12-29,4796,57,1963,60322,2524.4,U00163,YouTube,"#cosplay,#stream"
P04376,Image,2023-07-18,4144,452,2342,82322,2495.8,U00236,Twitter,"#update,#cosplay,#guide"
P04377,Image,2024-05-10,3932,383,1255,37410,2064.2,U00242,Facebook,#event
P04378,Text,2023-03-04,3827,626,24,12643,1725.8,U00585,YouTube,"#cosplay,#announcement,#guide"
P04379,Video,2024-04-23,4563,1451,2247,24849,2934.6,U00036,YouTube,"#fanart,#event"
P04380,Video,2024-04-02,106,1784,524,33917,734.8,U00840,Twitter,#fanart
P04381,Video,2024-01-29,1104,1673,1344,17061,1346.7,U00941,Twitter,"#cosplay,#event,#stream"
P04382,Text,2024-03-16,4282,427,1988,40704,2437.3,U00824,YouTube,"#guide,#cosplay,#fanart"
P04383,Video,2023-01-26,2432,569,2726,6101,1961.3,U00858,Instagram,"#fanart,#guide,#announcement"
P04384,Text,2023-02-03,1828,338,215,95672,897.1,U00638,Instagram,#update
P04385,Text,2023-07-25,3861,1768,1742,15911,2597.4,U00235,YouTube,"#fanart,#stream,#cosplay"
P04386,Image,2023-04-29,390,435,704,89715,497.7,U00912,Instagram,"#guide,#fanart"
P04387,Text,2023-08-23,2738,259,18,4822,1178.3,U00176,Instagram,#guide
P04388,Video,2023-11-02,4301,1876,628,79989,2471.6,U00085,Twitter,#update
P04389,Video,2024-01-20,2243,1063,648,9054,1410.5,U00767,Twitter,#guide
P04390,Text,2023-09-14,2901,607,714,87375,1556.7,U00802,Facebook,"#stream,#announcement"
P04391,Image,2023-12-26,1400,1781,41,3184,1106.6,U00068,Twitter,"#fanart,#stream,#event"
P04392,Video,2023-01-28,1540,705,2979,66147,1721.2,U00008,Twitter,"#stream,#fanart"
P04393,Video,2023-12-28,3570,1707,1740,15393,2462.1,U00599,Twitter,"#cosplay,#guide,#event"
P04394,Image,2023-12-31,2899,1571,648,54498,1825.3,U00650,YouTube,"#guide,#fanart"
P04395,Video,2023-05-18,3289,363,2971,90040,2315.8,U00676,YouTube,#event
P04396,Video,2023-08-14,4114,1503,2241,44475,2768.8,U00798,Twitter,#fanart
P04397,Video,2023-04-24,2123,1051,2136,40469,1805.3,U00474,Facebook,"#event,#guide,#cosplay"
P04398,Image,2023-09-29,2838,1651,2222,2424,2297.1,U00565,Facebook,"#announcement,#event"
P04399,Text,2023-06-26,4822,1465,2446,79649,3102.1,U00043,Twitter,"#fanart,#announcement,#guide"
P04400,Video,2023-09-07,4678,441,1344,34900,2406.7,U00293,Facebook,"#stream,#announcement,#cosplay"
P04401,Text,2023-07-22,760,986,257,30799,676.9,U00479,Facebook,"#cosplay,#stream,#announcement"
P04402,Image,2023-11-20,2485,120,101,88742,1060.3,U00435,YouTube,"#cosplay,#fanart,#event"
P04403,Text,2023-12-21,3025,1231,1957,25114,2166.4,U00489,Twitter,"#fanart,#event,#guide"
P04404,Text,2024-02-07,1808,539,2622,43925,1671.5,U00813,Facebook,#cosplay
P04405,Text,2023-04-21,2396,1890,2192,62802,2183.0,U00947,Twitter,#update
P04406,Text,2023-10-08,3809,441,1606,63647,2137.7,U00170,YouTube,#guide
P04407,Video,2023-03-11,65,1157,2391,49963,1090.4,U00403,YouTube,#cosplay
P04408,Text,2023-11-30,1816,1282,211,90148,1174.3,U00415,Facebook,"#event,#fanart,#cosplay"
P04409,Image,2024-05-13,501,784,456,83122,572.4,U00028,YouTube,"#announcement,#cosplay"
P04410,Video,2023-02-27,1851,1358,200,45788,1207.8,U00480,YouTube,"#stream,#cosplay"
P04411,Image,2024-03-04,2923,1588,2038,33410,2257.0,U00017,YouTube,#fanart
P04412,Text,2023-02-18,3984,1615,1753,44097,2604.0,U00644,Twitter,"#fanart,#event"
P04413,Video,2024-05-01,1711,431,2842,25951,1666.3,U00400,YouTube,#announcement
P04414,Video,2023-04-04,3536,653,501,73182,1760.6,U00145,Instagram,"#event,#fanart,#guide"
P04415,Video,2023-01-03,1319,1143,145,3973,914.0,U00157,YouTube,#stream
P04416,Image,2023-02-02,558,1808,1017,3101,1070.7,U00884,Facebook,"#announcement,#event,#fanart"
P04417,Video,2024-01-13,269,1112,2189,31057,1097.9,U00956,Instagram,#cosplay
P04418,Text,2024-01-22,2345,696,1192,23269,1504.4,U00466,Facebook,"#fanart,#stream,#cosplay"
P04419,Video,2024-04-10,4169,1679,896,84665,2440.1,U00274,Instagram,"#update,#guide,#announcement"
P04420,Text,2023-03-03,1022,1533,1287,61091,1254.8,U00164,Twitter,"#fanart,#cosplay,#update"
P04421,Text,2023-12-01,3584,1679,1569,53651,2408.0,U00878,Facebook,"#stream,#guide,#update"
P04422,Video,2023-11-01,4769,741,1654,94852,2626.1,U00559,Instagram,"#event,#guide,#fanart"
P04423,Video,2024-04-21,2240,321,710,32658,1205.3,U00782,Instagram,"#fanart,#stream,#update"
P04424,Image,2024-02-25,4040,907,2131,47950,2527.4,U00133,YouTube,"#event,#guide"
P04425,Image,2023-12-02,3187,337,2955,38507,2262.4,U00579,Instagram,"#stream,#update"
P04426,Text,2023-06-11,2458,934,2940,3067,2145.4,U00854,Facebook,"#event,#announcement"
P04427,Video,2023-07-31,3407,100,884,99156,1658.0,U00458,Facebook,#guide
P04428,Text,2023-04-02,4028,749,177,4588,1889.0,U00513,Twitter,"#fanart,#update"
P04429,Text,2023-04-09,1605,946,796,21353,1164.6,U00530,Twitter,"#fanart,#event,#announcement"
P04430,Video,2023-12-08,3006,78,1216,66638,1590.6,U00989,Instagram,"#fanart,#cosplay,#announcement"
P04431,Image,2024-01-16,1313,962,1447,16451,1247.9,U00792,YouTube,#event
P04432,Text,2023-03-12,1287,1512,207,54094,1030.5,U00743,YouTube,"#cosplay,#announcement,#stream"
P04433,Text,2024-04-15,933,1940,1591,32565,1432.5,U00642,Twitter,"#announcement,#update"
P04434,Video,2023-06-21,627,1762,2256,99950,1456.2,U00510,Facebook,"#announcement,#update"
P04435,Image,2024-01-02,1654,333,2571,48370,1532.8,U00319,Twitter,"#cosplay,#announcement,#update"
P04436,Image,2023-03-18,2267,515,1400,84405,1481.3,U00408,Twitter,"#update,#cosplay"
P04437,Text,2023-12-16,2385,1645,831,33613,1696.8,U00121,Instagram,#event
P04438,Text,2023-03-13,3678,456,1034,58779,1918.2,U00506,Instagram,#event
P04439,Image,2024-02-06,2811,1706,454,71583,1772.4,U00821,Instagram,#fanart
P04440,Text,2023-08-21,3961,1812,2668,70792,2928.4,U00069,Instagram,"#stream,#update"
P04441,Text,2023-04-18,333,928,1274,3027,793.8,U00716,Facebook,"#stream,#cosplay"
P04442,Image,2024-05-10,2531,547,138,28417,1217.9,U00265,Facebook,#fanart
P04443,Text,2023-04-21,3125,869,1050,7937,1825.7,U00383,YouTube,"#update,#fanart,#announcement"
P04444,Video,2023-07-19,1592,1240,1734,12267,1529.0,U00061,Facebook,#event
P04445,Image,2023-06-21,2793,454,898,48477,1522.8,U00289,YouTube,"#fanart,#event"
P04446,Video,2023-02-16,2047,637,1859,6702,1567.6,U00303,YouTube,#cosplay
P04447,Video,2023-12-25,4132,885,1774,15783,2450.5,U00078,Instagram,"#event,#guide,#update"
P04448,Video,2023-06-01,4450,779,1313,5305,2407.6,U00896,Facebook,"#fanart,#announcement,#update"
P04449,Image,2023-08-01,3491,1678,2128,80465,2538.2,U00281,YouTube,"#fanart,#cosplay,#event"
P04450,Image,2023-10-21,1081,1248,15,11927,811.3,U00121,Instagram,#guide
P04451,Image,2024-05-01,765,599,2352,50493,1191.3,U00426,Twitter,#fanart
P04452,Image,2023-08-20,4662,568,157,82732,2082.3,U00804,Twitter,"#guide,#update,#event"
P04453,Text,2024-02-10,3380,1986,2063,17523,2566.7,U00622,Facebook,"#announcement,#stream"
P04454,Image,2023-05-31,3409,201,36,119,1434.7,U00938,YouTube,"#cosplay,#fanart,#event"
P04455,Image,2023-04-17,1868,1563,1903,48770,1787.0,U00806,Facebook,"#guide,#update,#event"
P04456,Image,2023-03-17,2889,1269,1656,74099,2033.1,U00949,Facebook,"#guide,#update,#stream"
P04457,Video,2024-05-06,2977,236,109,75312,1294.3,U00557,Twitter,#announcement
P04458,Image,2023-02-25,2187,1663,1619,16505,1859.4,U00944,Twitter,"#fanart,#guide"
P04459,Text,2023-03-15,3484,993,2475,87665,2434.0,U00075,Twitter,"#update,#event"
P04460,Video,2023-08-20,2890,304,2854,26733,2103.4,U00569,Facebook,"#cosplay,#event"
P04461,Image,2023-01-03,3726,815,679,10256,1938.6,U00847,YouTube,#announcement
P04462,Text,2023-02-16,257,967,2334,2387,1093.1,U00741,YouTube,"#guide,#cosplay"
P04463,Video,2024-05-05,3471,883,2128,31729,2291.7,U00846,Twitter,"#cosplay,#fanart,#announcement"
P04464,Video,2023-04-23,2527,862,2975,2902,2161.9,U00455,YouTube,#fanart
P04465,Text,2023-06-25,735,1192,962,33913,940.2,U00795,Twitter,"#announcement,#guide"
P04466,Video,2024-04-11,3074,158,908,45563,1549.4,U00318,Facebook,"#stream,#fanart,#update"
P04467,Image,2023-03-23,2336,1069,174,66260,1307.3,U00574,Facebook,"#cosplay,#announcement,#fanart"
P04468,Text,2023-07-02,3545,1348,2593,90029,2600.3,U00687,Facebook,"#cosplay,#event"
P04469,Video,2023-04-09,2196,1331,2947,17127,2161.8,U00825,YouTube,"#event,#fanart"
P04470,Image,2023-07-01,1085,1594,667,83600,1112.3,U00459,Facebook,"#stream,#announcement"
P04471,Text,2024-01-24,1198,366,1209,9803,951.7,U00224,Facebook,"#stream,#fanart,#cosplay"
P04472,Image,2023-06-20,1173,355,2883,72017,1440.6,U00087,Twitter,"#announcement,#update"
P04473,Image,2023-08-08,2719,399,104,24383,1238.5,U00824,Facebook,#guide
P04474,Video,2023-06-28,844,176,2651,44518,1185.7,U00825,Twitter,"#cosplay,#stream,#guide"
P04475,Image,2023-12-01,1058,441,2967,85363,1445.6,U00437,Twitter,"#stream,#event,#cosplay"
P04476,Text,2023-01-12,1071,484,2932,97222,1453.2,U00848,Facebook,#stream
P04477,Image,2023-10-16,4973,461,2562,36876,2896.1,U00225,Twitter,"#update,#announcement,#fanart"
P04478,Image,2024-01-13,1026,1802,2300,56897,1641.0,U00984,Twitter,"#guide,#fanart,#stream"
P04479,Video,2023-12-02,2846,1938,1289,34249,2106.5,U00805,Twitter,"#update,#stream,#announcement"
P04480,Text,2023-04-06,1420,41,2924,4109,1457.5,U00006,Instagram,#fanart
P04481,Image,2023-08-15,3297,1251,2508,39149,2446.5,U00780,YouTube,"#stream,#announcement,#guide"
P04482,Text,2024-01-20,251,962,1815,50667,933.5,U00104,YouTube,#stream
P04483,Video,2023-04-14,2187,629,1324,95718,1460.7,U00303,YouTube,"#announcement,#guide"
P04484,Video,2023-01-16,4967,1452,2828,48963,3270.8,U00547,Facebook,"#announcement,#cosplay,#event"
P04485,Text,2023-11-04,1803,19,870,85908,987.9,U00326,YouTube,"#fanart,#update"
P04486,Image,2023-03-27,1826,1093,1910,76762,1631.3,U00040,YouTube,#announcement
P04487,Video,2023-03-01,3744,253,2478,47912,2316.9,U00638,Instagram,"#announcement,#update"
P04488,Text,2023-04-10,382,72,1006,37283,476.2,U00847,Twitter,#guide
P04489,Video,2023-02-22,2689,499,2130,70756,1864.3,U00553,Facebook,"#event,#guide"
P04490,Image,2023-11-17,3763,1911,2633,92372,2868.4,U00189,Instagram,"#fanart,#event"
P04491,Image,2023-09-19,1255,1920,1759,62336,1605.7,U00611,Twitter,"#event,#announcement,#guide"
P04492,Image,2024-02-02,510,215,1909,37513,841.2,U00514,Twitter,"#event,#announcement,#stream"
P04493,Video,2024-02-19,4630,1016,138,81482,2198.2,U00135,Facebook,"#update,#fanart"
P04494,Image,2023-01-11,4460,766,812,37224,2257.4,U00556,Twitter,"#announcement,#update"
P04495,Image,2024-02-19,4475,1522,1014,17683,2550.8,U00893,Twitter,"#announcement,#update,#stream"
P04496,Text,2023-10-05,978,295,2075,47660,1102.2,U00969,YouTube,"#fanart,#guide,#announcement"
P04497,Video,2023-05-27,4520,1524,1505,56907,2716.7,U00530,Twitter,"#event,#stream,#cosplay"
P04498,Image,2023-03-22,4625,1582,1339,36160,2726.3,U00455,Facebook,"#guide,#update"
P04499,Image,2024-01-09,4742,1228,2192,92373,2922.8,U00223,Facebook,"#update,#event,#stream"
P04500,Video,2024-02-08,3815,1166,2457,33135,2612.9,U00011,Instagram,"#cosplay,#event"
P04501,Video,2023-05-13,3273,1442,54,68569,1758.0,U00527,Twitter,#event
P04502,Video,2023-08-13,432,1457,2827,28004,1458.0,U00822,Facebook,"#cosplay,#update,#announcement"
P04503,Video,2023-04-03,3865,1366,971,83126,2247.1,U00306,Facebook,"#fanart,#stream,#announcement"
P04504,Video,2023-04-16,1192,874,37,17137,750.1,U00071,Twitter,"#event,#cosplay,#announcement"
P04505,Image,2023-10-14,947,387,1345,30086,898.4,U00331,Instagram,"#update,#announcement,#fanart"
P04506,Text,2023-06-09,1639,1236,2607,15793,1808.5,U00162,Facebook,"#update,#event"
P04507,Text,2023-04-12,1602,465,2262,94488,1458.9,U00033,Instagram,"#guide,#update"
P04508,Text,2024-01-14,1097,1939,2053,12810,1636.4,U00638,Facebook,#stream
P04509,Video,2024-05-04,2142,337,2846,65037,1811.7,U00296,Twitter,#fanart
P04510,Text,2023-05-16,4563,1399,454,92345,2381.1,U00573,Twitter,"#fanart,#stream,#announcement"
P04511,Text,2023-10-04,1593,1689,1323,93833,1540.8,U00848,Twitter,"#cosplay,#guide"
P04512,Image,2023-11-09,2019,1033,2762,38522,1946.1,U00822,YouTube,"#event,#update"
P04513,Video,2024-05-04,1003,1501,1600,66323,1331.5,U00553,YouTube,#update
P04514,Video,2023-11-17,3469,606,39,52426,1581.1,U00206,Instagram,"#guide,#update,#event"
P04515,Video,2023-03-14,1709,450,1263,99581,1197.5,U00436,Twitter,"#guide,#cosplay,#fanart"
P04516,Image,2023-08-19,967,1526,2473,58467,1586.5,U00340,Instagram,#stream
P04517,Image,2024-03-31,3206,1357,381,80631,1803.8,U00299,Twitter,"#stream,#cosplay,#fanart"
P04518,Video,2024-05-13,3482,902,1929,61940,2242.1,U00731,Facebook,"#announcement,#guide,#stream"
P04519,Text,2023-02-20,3992,1707,2879,22430,2972.6,U00911,Facebook,#stream
P04520,Image,2023-04-26,670,1383,2762,33227,1511.5,U00996,YouTube,"#announcement,#guide"
P04521,Image,2023-11-05,66,6,1496,47109,477.0,U00896,Twitter,"#announcement,#fanart,#cosplay"
P04522,Text,2023-08-23,673,990,2703,49401,1377.1,U00075,Facebook,"#announcement,#fanart"
